health_index,prediction_value
0.3216818036555178,49.208141405549306
0.8664273572038339,52.61741338835822
0.8036054274305338,54.3447437816196
0.8489087036746101,54.103707922829514
0.5519604947975838,55.77896330091688
0.25963446131928336,57.985063976711686
0.24668261635202482,58.114294740888816
0.7186684827056891,54.80696727832159
0.6057719514883206,55.45284512639046
0.33532248366543316,57.30633751551309
0.3459113708769719,57.21974347697364
0.401666784716602,56.78923310173882
0.3582403530882381,57.12102040979598
0.9276846894645165,53.6903870370653
0.40767884837429624,49.88361724217734
0.9027377137664805,52.80798949135674
0.7048953692585143,54.88354521327549
0.40984260182695076,56.729246285226615
0.3039791897942652,57.57354483339521
0.446171210323008,56.47087319360839
0.6273311561949553,55.325925462775764
0.4602988065204292,56.37367287609312
0.29833824418715604,57.623539659712044
0.5415625025870967,55.84371282822555
0.43375797444080644,56.55773439672259
0.39914578570238746,56.80787722269693
0.5000244369753861,56.10889132155312
0.4968005478220938,56.12994486093523
0.3071091491998501,57.546070125367926
0.9730389753617004,53.174298061264885
0.21537229213094777,58.44777210553487
0.4504404577207799,56.44131891263856
0.6061645054603191,55.45051648881701
0.46922865306266326,56.313094545155764
0.32661101540892234,57.378907667266
0.6932164821419917,54.948900918165826
0.3656484134918574,57.06272758377924
0.44170654096097106,56.501953085263565
0.3376504974194612,57.28715067439609
0.45117481971199336,56.43625125951239
0.34095497637517713,57.260061436229286
